loc_id	full_address
bld_61253	Jalan Haji Manan Flat, Kluang, Johor
bld_62099	Laman Midah, Cheras, Kuala Lumpur
bld_62460	Vista Perdana, Kajang, Selangor
bld_64120	Kenanga, Selayang, Selangor
bld_61057	City Square, Kuching, Sarawak
bld_60847	Seri Delima, Shah Alam, Selangor
bld_63399	Sri Mulia, Johor Bahru, Johor
bld_64972	Casa Dahlia, Sepang, Selangor
bld_63158	Sky Suites @ KLCC, KLCC, Kuala Lumpur
bld_65925	Taman Malim Jaya, Bachang, Melaka
bld_64803	Casa Pinang, Jelutong, Penang
bld_62729	Taman Bukit Ria, Cheras, Kuala Lumpur
bld_63707	Pacific Star, Petaling Jaya, Selangor
bld_65652	Kelumpuk Kemunting, Setiawangsa, Kuala Lumpur
bld_64089	Wangsa Permai, Kepong, Selangor
bld_62811	Seri Mengkuang, Gelang Patah, Johor
bld_65502	Kami, Mont Kiara, Kuala Lumpur
bld_61096	Taman Pasir Putih Phase 3B, Penampang, Sabah
bld_64312	Hampshire Park Condominium, KLCC, Kuala Lumpur
bld_65964	Aviary Residence, Puchong, Selangor
bld_60418	Taman Tampoi Utama, Tampoi, Johor
bld_65358	Sri Carlyun, Jelutong, Penang
bld_62963	Kesidang Indah, Melaka City, Melaka
bld_60981	Taman Sri Idaman, Ayer Itam, Penang
bld_64310	Lembah Shantung Apartment, Penampang, Sabah
bld_61811	Taman Golden Dragon, Kampar, Perak
bld_60844	Ixora Apartments, Bukit Bintang, Kuala Lumpur
bld_64764	Cyber Heights Villa, Cyberjaya, Selangor
bld_61747	TR Residence, Titiwangsa, Kuala Lumpur
bld_64559	Evo Soho Suite, Bangi, Selangor
bld_65394	Impiana Condovilla, Telok, Kelantan
bld_61116	Taman Cheras Permai, Cheras, Selangor
bld_62841	Idaman Melur, Sungai Ara, Penang
bld_66185	Taman Bukit Mutiara, Kajang, Selangor
bld_61408	Residensi Metro Kepong, Kepong, Selangor
bld_63435	Pangsapuri Permai, Selayang, Selangor
bld_62016	Nova Saujana, Saujana, Selangor
bld_64650	Indah Alam (Subang Andaman), Shah Alam, Selangor
bld_61670	Kelompok Camar, Kapar, Selangor
bld_63252	A Famosa Garden Villa Apartment, Alor Gajah, Melaka
bld_64228	Taman Orchard Heights, Batu Pahat, Johor
bld_64981	Taman Bagan Lallang, Butterworth, Penang
bld_64103	Taman Sementa Utama, Klang, Selangor
bld_61064	Pangsapuri PKNS, Ampang, Selangor
bld_62949	Taman Mesra Permai 2, Butterworth, Penang
bld_65403	Taman Serdang Jaya, Seri Kembangan, Selangor
bld_65460	Sunway Serene, Petaling Jaya, Selangor
bld_64538	Sierramas Heights, Sungai Buloh, Selangor
bld_64354	Apartment BNM, Subang Jaya, Selangor
bld_65923	Gold Coast Malacca International Resort, Melaka City, Melaka
bld_61278	Desa Residency (Residensi Desa), Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_62222	Ascotte Boulevard, Semenyih, Selangor
bld_61065	Bangunan Forlong, Setapak, Kuala Lumpur
bld_65453	Utropolis Suites 2, Glenmarie, Selangor
bld_66186	Pangsapuri Senja, Kajang, Selangor
bld_60536	Setia Indah Flat, Tebrau, Johor
bld_62625	Impian Apartment, Damansara Damai, Selangor
bld_61673	Tamara, Putrajaya, Putrajaya
bld_60540	Zan Pavillion, Sungai Ara, Penang
bld_61701	Pandan Ria (Block D), Ampang, Selangor
bld_65304	PPR Selayang Mulia, Selayang, Selangor
bld_64458	Chin Woo Court, City Centre, Kuala Lumpur
bld_64512	Pangsapuri Utarid Subang, Sungai Buloh, Selangor
bld_63404	Pangsapuri PKNS, Petaling Jaya, Selangor
bld_63647	Century Park, Gelugor, Penang
bld_62471	Seri Aman Apartment, Petaling Jaya, Selangor
bld_65833	Sri Kenari, Sungai Ara, Penang
bld_65554	Desa Tanjung, Puchong, Selangor
bld_64113	Pangsapuri Seroja, Puchong, Selangor
bld_66098	Siantan Apartment, Puchong, Selangor
bld_60576	Villa Mewah, Sri Petaling, Kuala Lumpur
bld_64483	Pangsapuri Putra Indah, Seri Kembangan, Selangor
bld_65725	Pangsapuri Flora III, Sungai Buloh, Selangor
bld_66012	Pesona Apartment, Kajang, Selangor
bld_61391	Megaria Daisy, Seri Kembangan, Selangor
bld_65088	D'aman Crimson, Ara Damansara, Selangor
bld_62907	Lanai Gurney, Keramat, Kuala Lumpur
bld_63174	Anjung Villa, Sentul, Kuala Lumpur
bld_63175	Ilmu Apartment, Putrajaya, Putrajaya
bld_66259	Greenlane Heights Block G, Jelutong, Penang
bld_61880	Vila Mutiara, Bangsar, Kuala Lumpur
bld_63894	The Palazzo, Georgetown, Penang
bld_64747	M Oscar, Sri Petaling, Kuala Lumpur
bld_60653	E-Tiara, Subang Jaya, Selangor
bld_65346	Kelana D'Putera, Kelana Jaya, Selangor
bld_61020	The Centrina Service Apartment@Central Residence, Salak Selatan, Kuala Lumpur
bld_60691	Andalucia, Pantai, Kuala Lumpur
bld_63298	Pangsapuri Vista Serdang, Seri Kembangan, Selangor
bld_63691	Elevia Residences, Puchong, Selangor
bld_63812	Ocean View (Bandar Sri Pinang), Jelutong, Penang
bld_65135	228 Kondominium, Selayang, Selangor
bld_63255	Pangsapuri Seri Setia, Petaling Jaya, Selangor
bld_61433	Cova Villa, Kota Damansara, Selangor
bld_65817	Costa Villa, Tanjong Tokong, Penang
bld_61862	Renjana Ampang, Ampang, Selangor
bld_60518	Bellane Court, Georgetown, Penang
bld_64455	Forest Field, Georgetown, Penang
bld_64269	Indah Damansara, Damansara Heights, Kuala Lumpur
bld_65777	Impian Emas, Bangsar, Kuala Lumpur
bld_60642	The Bayu, Tanjong Tokong, Penang
bld_61556	Taman Daya, Tebrau, Johor
bld_62877	Sun Sky Apartment, Miri, Sarawak
bld_60721	Serene Heights, Miri, Sarawak
bld_61988	Geharu Flat, Masai, Johor
bld_62585	Jalan Kastam, Port Klang, Selangor
bld_64394	Chambers, KLCC, Kuala Lumpur
bld_60887	Nilai 3, Nilai, Negeri Sembilan
bld_64583	Taman Idaman, Simpang Ampat, Penang
bld_61208	Sri Bayu, Klang, Selangor
bld_63692	PPR Pantai Ria, Pantai, Kuala Lumpur
bld_61890	Pinang Court 2, Jelutong, Penang
bld_61586	Flora Residency, Setapak, Kuala Lumpur
bld_63567	Sri Tanjung Apartment, Jelutong, Penang
bld_62246	Medan Ria, Georgetown, Penang
bld_62821	Jalan Berangan, KL City, Kuala Lumpur
bld_64914	Kekwa, Skudai, Johor
bld_62113	Casa Lago, Melaka City, Melaka
bld_63965	Damai Court, Cheras, Selangor
bld_66121	Inspire Heights, Kuching, Sarawak
bld_62287	Saville D'lake, Puchong, Selangor
bld_64913	Taman Arbi Apartment, Kuching, Sarawak
bld_66003	Lumi Tropicana, Tropicana, Selangor
bld_63587	Desa Aman, Bukit Jambul, Penang
bld_65816	Taman Kajang Perdana, Kajang, Selangor
bld_61820	12 Kapas, Bangsar, Kuala Lumpur
bld_60665	Taman Sri Cahaya, Kuching, Sarawak
bld_65716	Apartment Pesona, Perai, Penang
bld_65907	Hemmon House, KL City, Kuala Lumpur
bld_66311	Rumah Pangsa Sri Orkid, Ulu Tiram, Johor
bld_62439	Subang Hijauan, Sungai Buloh, Selangor
bld_63513	V-Residensi, Rawang, Selangor
bld_64927	Taman Desa Mutiara, Johor Bahru, Johor
bld_64599	Three28 Tun Razak, KLCC, Kuala Lumpur
bld_65374	The Bay Residences, Kota Kinabalu, Sabah
bld_64487	Citadines Uplands, Kuching, Sarawak
bld_62080	Pangsapuri Seri Baiduri, Perling, Johor
bld_60534	The Straits, Johor Bahru, Johor
bld_62820	Pusat Komersial Ayer Keroh, Bukit Katil, Melaka
bld_61557	Kenwingston Skylofts, Subang Jaya, Selangor
bld_62536	Windows On The Park, Cheras, Selangor
bld_64937	Pantai Hillpark 1, Pantai, Kuala Lumpur
bld_63661	Taman Kapar Setia, Kapar, Selangor
bld_62749	Queensville, Cheras, Kuala Lumpur
bld_64085	Puncak Saujana, Kajang, Selangor
bld_60607	Residensi Ampang Tengah 6 (AT 6), Ampang, Selangor
bld_64621	Las Palmas, Rawang, Selangor
bld_63878	Pangsapuri Mawar, Bandar Kinrara, Selangor
bld_63180	Kondominium Tanjung Puteri, Johor Bahru, Johor
bld_64592	Lakefront Homes, Cyberjaya, Selangor
bld_65873	Imperium Residence, Kuantan, Pahang
bld_61618	Senada Residence, Mont Kiara, Kuala Lumpur
bld_60756	Pangsapuri Saujana Permai, Kajang, Selangor
bld_66347	Rumbia Residence, Cheras, Kuala Lumpur
bld_60813	Mutiara Perdana (Mutiara Court), Bandar Sunway, Selangor
bld_66048	Mesahill, Nilai, Negeri Sembilan
bld_63205	University Condo Apartment 1 (UCA 1), Kota Kinabalu, Sabah
bld_63494	The Marina View, Permas Jaya, Johor
bld_60931	Royale Infinity, Simpang Ampat, Penang
bld_60553	The Crown, Kota Kinabalu, Sabah
bld_64875	Jade Tower (Menara Jade), Ulu Klang, Selangor
bld_65110	Swiss Garden Resort Residences, Sungai Karang, Pahang
bld_65071	Stutong Heights, Kuching, Sarawak
bld_61783	Aurora Court, Pulau Tikus, Penang
bld_63613	Faber Antara Condominium, Keramat, Kuala Lumpur
bld_62881	Kalista 2, Seremban, Negeri Sembilan
bld_61913	Cube @ One South, Seri Kembangan, Selangor
bld_63879	Residensi Cyberjaya Lakefront, Cyberjaya, Selangor
bld_60867	Taman Kuala Selangor Utama, Kuala Selangor, Selangor
bld_64348	Capri by Fraser, Kampung Kerinchi (Bangsar South), Kuala Lumpur
bld_61689	Vista OUG @ Platinum OUG Residence, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_61473	Pangsapuri Desa Tenaga, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_65159	Semenyih Sentral, Semenyih, Selangor
bld_62879	Seri Kasturi, Bandar Kinrara, Selangor
bld_61911	Segar Ria, Cheras, Kuala Lumpur
bld_63981	Laksamana Puri, Batu Caves, Selangor
bld_62465	Mewah View Luxurious Apartments, Tampoi, Johor
bld_61003	Kuchai Avenue, Kuchai Lama, Kuala Lumpur
bld_64209	Ixora Apartment, Bukit Baru, Melaka
bld_60949	Sri Indah Apartment, Serdang, Selangor
bld_62380	Greenlane Heights Block A, Jelutong, Penang
bld_63526	Opal, Ayer Itam, Penang
bld_61515	Permai Apartment, Damansara Damai, Selangor
bld_62075	Apple Court, Cheras, Selangor
bld_62898	Pangsapuri Bayan Permai, Bayan Lepas, Penang
bld_61696	Seri Puri, Kepong, Selangor
bld_64313	Sri Camellia, Kajang, Selangor
bld_63572	Menara Jaya, Petaling Jaya, Selangor
bld_61038	The Domain (Domain 1) @ NeoCyber, Cyberjaya, Selangor
bld_60508	Magna Ville, Selayang, Selangor
bld_64051	Midah Ria Condominium, Cheras, Kuala Lumpur
bld_66330	Serin Residency, Cyberjaya, Selangor
bld_61092	Primo Heights, Bayan Lepas, Penang
bld_64444	183 Ampang, Ampang Hilir, Kuala Lumpur
bld_60521	Arcoris Residences, Mont Kiara, Kuala Lumpur
bld_63392	Sri Samudera Apartment (Seaview Residence Suites), Johor Bahru, Johor
bld_65702	10 Semantan (Semantan Avenue), Damansara Heights, Kuala Lumpur
bld_65989	Pangsapuri Kota Impian, Seri Kembangan, Selangor
bld_63452	Anggun Puri, Dutamas, Kuala Lumpur
bld_63688	Prima Ipoh, Ipoh, Perak
bld_63363	Prisma Cheras, Cheras, Kuala Lumpur
bld_63815	Pulai View, Tampoi, Johor
bld_60761	Vantage Point (Menang Ria), Desa Petaling, Kuala Lumpur
bld_62310	Vista Kiara, Mont Kiara, Kuala Lumpur
bld_66036	Lumina Kiara, Mont Kiara, Kuala Lumpur
bld_64590	Park Residence, Shah Alam, Selangor
bld_61848	Metro Prima, Kepong, Kuala Lumpur
bld_65315	Cherry, Cheras, Selangor
bld_60962	Rimba 2, Kapar, Selangor
bld_65269	Perumahan Rakyat Lima Kedai, Skudai, Johor
bld_62778	Univillage, Semenyih, Selangor
bld_63324	Ruby, Muar, Johor
bld_63820	Prima Villa, Tanah Rata, Pahang
bld_64569	Astana Harmoni, Lukut, Negeri Sembilan
bld_61450	Siantan, Melaka City, Melaka
bld_60441	Taman Sawang, Jelutong, Penang
bld_63642	Kajang Impian, Kajang, Selangor
bld_62480	Chendara, Puchong, Selangor
bld_60480	Lily, Saujana Utama, Selangor
bld_64827	Seri Permata, Bukit Baru, Melaka
bld_62852	Pangsapuri Orkid, Shah Alam, Selangor
bld_60519	Desa Sentul, Sentul, Kuala Lumpur
bld_61965	Nu Ryegates, Kuching, Sarawak
bld_62636	Cemara, Cheras, Selangor
bld_61424	Sejati Ujana, Sandakan, Sabah
bld_64635	Sunway Vivaldi, Sri Hartamas, Kuala Lumpur
bld_63453	Taman Putri Kulai, Kulai, Johor
bld_62358	Teratai, Shah Alam, Selangor
bld_60652	Solok Sungai Ara, Bayan Lepas, Penang
bld_65956	HK Square Apartment, Kuching, Sarawak
bld_66222	Gugusan Milia, Kota Damansara, Selangor
bld_61354	Sri Selayang, Selayang, Selangor
bld_61211	Fraser Towers, Petaling Jaya, Selangor
bld_64225	The Capers @ Sentul East, Sentul, Kuala Lumpur
bld_62346	Prima Damansara, Damansara Damai, Selangor
bld_61053	Bandar Baru Ampang, Ampang, Selangor
bld_65878	Imperial Hatamas, Cheras, Selangor
bld_64068	Apartment Bayu, Damansara Damai, Selangor
bld_60908	Symphony Residence 2, Semenyih, Selangor
bld_60936	Amber Cove, Melaka City, Melaka
bld_65416	Novo 8 Residence, Melaka City, Melaka
bld_60693	Nuri, Bangi, Selangor
bld_61268	Sandalwood Court, Rawang, Selangor
bld_62924	Ryan & Miho, Petaling Jaya, Selangor
bld_63873	Skyview Garden, Jelutong, Penang
bld_65432	SK One Garden City, Bintulu, Sarawak
bld_65113	Rakyat Sungai Putat, Batu Berendam, Melaka
bld_65393	Wisma Ali Long, Kuala Terengganu, Terengganu
bld_61815	Residensi Razakmas, Cheras, Kuala Lumpur
bld_65618	Delima Intan Apartment, Bukit Minyak, Penang
bld_63828	Residensi Kepongmas, Kepong, Kuala Lumpur
bld_60474	Laman Bayu, Sungai Buloh, Selangor
bld_62802	Pangsapuri Sri Pinang, Butterworth, Penang
bld_65842	Core Soho Suite, Sepang, Selangor
bld_61695	Citadines, Iskandar Puteri (Nusajaya), Johor
bld_62227	Pangsapuri Angkasa Indah, Kajang, Selangor
bld_62639	Puchong Utama Court 2, Puchong, Selangor
bld_61807	Symphony Tower (Menara Simfoni), Balakong, Selangor
bld_62573	Kinrara Putri, Bandar Kinrara, Selangor
bld_60883	Taman Bakap Indah, Sungai Jawi, Penang
bld_64766	Damansara Fifty6, Damansara Heights, Kuala Lumpur
bld_65911	Suasana @ Utropolis, Batu Kawan, Penang
bld_64754	MJC Courtyard Sanctuary, Kuching, Sarawak
bld_65137	Sri Cempaka, Bandar Sri Damansara, Selangor
bld_65500	Suria Residence, Shah Alam, Selangor
bld_63191	Rumah Pangsa Segar Perdana, Cheras, Selangor
bld_60845	ViiA Residence, KL Eco City, Kuala Lumpur
bld_63075	The Ascot Apartment, Georgetown, Penang
bld_62381	Spring Avenue (Kuchai Damai), Kuchai Lama, Kuala Lumpur
bld_61447	Sky View, Iskandar Puteri (Nusajaya), Johor
bld_63539	D'sara Sentral, Sungai Buloh, Selangor
bld_63424	The Sanctuary, Bukit Tunku (Kenny Hills), Kuala Lumpur
bld_66175	Desa Bangsawan, Cheras, Kuala Lumpur
bld_63910	Saujana Teratai Flat, Bandar Puncak Alam, Selangor
bld_66237	Kinta Heights, Ipoh, Perak
bld_64122	Straits Court, Melaka City, Melaka
bld_64922	The Park @ Mak Mandin, Butterworth, Penang
bld_64648	Kasturi Klana Apartment, Seremban, Negeri Sembilan
bld_61078	Astana Lumayan, Cheras, Kuala Lumpur
bld_65966	Krystal Idaman, Bayan Lepas, Penang
bld_61635	Pangsapuri Sri Malaysia, Bandar Tasik Selatan, Kuala Lumpur
bld_62409	Turquoise Apartment, Ayer Itam, Penang
bld_64863	Vivo Executive Apartment, Batu Kawan, Penang
bld_61018	Apartment Flora, Balakong, Selangor
bld_61493	Sri Jinjang, Jinjang, Kuala Lumpur
bld_61530	Sri Kenanga, Bandar Kinrara, Selangor
bld_64853	Suria Kipark Damansara, Kepong, Selangor
bld_65893	Putatan Platinum Apartment, Penampang, Sabah
bld_65592	Pearl Garden, Sungai Ara, Penang
bld_62562	Waizuri 2, Wangsa Maju, Kuala Lumpur
bld_63436	Tiara Faber, Taman Desa, Kuala Lumpur
bld_64186	Wisma Cosway (Wisma Stephens), City Centre, Kuala Lumpur
bld_63607	Jade Residence Condominium, Kota Kinabalu, Sabah
bld_60850	Cheras Ria, Cheras, Kuala Lumpur
bld_60696	1120 Park Avenue, Petaling Jaya, Selangor
bld_62908	Warisan City View, Cheras, Kuala Lumpur
bld_64721	Subang olives, Subang Jaya, Selangor
bld_66184	Desa Damansara, Damansara Heights, Kuala Lumpur
bld_64423	K Residence @ KLCC, KLCC, Kuala Lumpur
bld_65126	Aston Kiara 3, Mont Kiara, Kuala Lumpur
bld_66261	Paramount Utropolis, Glenmarie, Selangor
bld_65715	The Heritage Residence, Seri Kembangan, Selangor
bld_64006	The Mark @ Cheras, Ampang, Selangor
bld_63996	Gaya Bangsar, Bangsar, Kuala Lumpur
bld_60754	Mirage Residence, KLCC, Kuala Lumpur
bld_62479	Sunny Ville Condominium, Gelugor, Penang
bld_65390	Sutera Apartment, Kajang, Selangor
bld_65827	Shorefront Residences, Georgetown, Penang
bld_63558	Faber Heights, Taman Desa, Kuala Lumpur
bld_63314	Sentosa Court, Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_62892	Robson Heights, Seputeh, Kuala Lumpur
bld_65650	Rimbun, Ampang Hilir, Kuala Lumpur
bld_61263	Cinta, Ampang Hilir, Kuala Lumpur
bld_66063	Urbane Tower, Mont Kiara, Kuala Lumpur
bld_66147	Aquarius Apartment, Batu Ferringhi, Penang
bld_64591	Aster, Ringlet, Pahang
bld_65170	Desa 288, Ampang, Selangor
bld_62899	Taman Panchor, Jelutong, Penang
bld_63507	Lagenda, Kuching, Sarawak
bld_63271	The Tropics, Kuching, Sarawak
bld_65350	Taman Kampar Perdana, Kampar, Perak
bld_63732	Sunway Ceria, Gelugor, Penang
bld_60714	Taman Perkasa, Butterworth, Penang
bld_62215	GITA BAYU VILLA, Serdang, Selangor
bld_62574	Taman Desa Ablelink, Klang, Selangor
bld_63199	Kenny Heights Sanctuary, Sri Hartamas, Kuala Lumpur
bld_65830	Molek Pine 3, Johor Bahru, Johor
bld_63576	Seri Anggerik 3, Serendah, Selangor
bld_62998	Puncak Gloxinia, Papar, Sabah
bld_63454	LorongTenggiri, Seberang Jaya, Penang
bld_61960	Central Park, Seremban, Negeri Sembilan
bld_63185	Taman Johor Jaya, Johor Bahru, Johor
bld_65534	Ken Bangsar, Bangsar, Kuala Lumpur
bld_62917	De Bayu, Setia Alam, Selangor
bld_62085	Kenangan, Shah Alam, Selangor
bld_61857	Sinaran, Wangsa Maju, Kuala Lumpur
bld_63936	Taman Bukit Nibong, Sikamat, Negeri Sembilan
bld_65828	The Residence 2 @ Tiara East, Semenyih, Selangor
bld_61410	Satori, Melaka City, Melaka
bld_61163	Vantage @ Tamu, Kuching, Sarawak
bld_60452	Medan Bukit Permai, Ampang, Selangor
bld_61392	Pangsapuri SS8 Kelana Jaya, Petaling Jaya, Selangor
bld_63465	Rumah Pangsa Laman Tasik, Johor Bahru, Johor
bld_66095	Lumos Residence, Kuching, Sarawak
bld_65265	Nexus, Cheras, Kuala Lumpur
bld_63564	Desa Mutiara Indah, Batu Maung, Penang
bld_65477	Arte S, Gelugor, Penang
bld_64240	Taman Bukit Dumbar, Jelutong, Penang
bld_63708	Tanjung Biru, Port Dickson, Negeri Sembilan
bld_60937	Pinewood Court, Rawang, Selangor
bld_60876	Lakeview Apartments, Selayang, Selangor
bld_61882	Bukit Rawang Jaya, Rawang, Selangor
bld_66178	Taman Seri Janggus, Bukit Mertajam, Penang
bld_65279	Desa Villas, Wangsa Maju, Kuala Lumpur
bld_62941	Phileo Promenade Apartments, KLCC, Kuala Lumpur
bld_61231	Pangsapuri Seri Nipah, USJ, Selangor
bld_65153	Taman Serdang Raya Seksyen 3, Seri Kembangan, Selangor
bld_63680	The Cantonment, Pulau Tikus, Penang
bld_61835	Sfera Residency, Seri Kembangan, Selangor
bld_64154	Prince Tower, Kota Kinabalu, Sabah
bld_65717	A-Suites Serviced Residence, Johor Bahru, Johor
bld_62719	Green Park Residence, Seri Kembangan, Selangor
bld_61978	Lake Villa Deluxe, Seremban, Negeri Sembilan
bld_63391	Pinnacle Tower, Johor Bahru, Johor
bld_65852	Jaya One Residences, Petaling Jaya, Selangor
bld_61087	Tropicana 218 Macalister, Georgetown, Penang
bld_64328	Clarita Tower @ Eco Sky, Batu Caves, Kuala Lumpur
bld_61730	Residensi Laman Sari, Batu Caves, Kuala Lumpur
bld_62590	Habitus @ City Of Elmina, Shah Alam, Selangor
bld_63474	The Grand Subang Jaya SS13, Subang Jaya, Selangor
bld_64292	UniVision @ Unimas, Kota Samarahan, Sarawak
bld_60971	Pangsapuri Seri Nilam, Bandar Bukit Raja, Selangor
bld_64195	Residensi Klebang 2 (PR1MA @ Klebang 2), Klebang, Melaka
bld_65781	Pangsapuri Opal, Sungai Buloh, Selangor
bld_61684	Penaga @ Taman Raintree, Batu Caves, Selangor
bld_61921	Zennith Suites (Pangsapuri Kebun Teh), Johor Bahru, Johor
bld_65638	Danau Perintis, Bandar Puncak Alam, Selangor
bld_65132	Bell Suites, Sepang, Selangor
bld_63684	Bistari Lavender Condominium, City Centre, Kuala Lumpur
bld_66142	Taman Gertak Sanggul, Teluk Kumbar, Penang
bld_63709	Sri Aman Block G (Sri Aman Block 6), Bukit Jambul, Penang
bld_64988	Rencana TTDI, Taman Tun Dr Ismail, Kuala Lumpur
bld_63759	Impian Diatas, Seputeh, Kuala Lumpur
bld_61936	Platinum Residences 2, KLCC, Kuala Lumpur
bld_62531	Landmark Residence 2, Bandar Sungai Long, Selangor
bld_63720	Overseas Union Garden (Taman OUG), Jalan Klang Lama (Old Klang Road), Kuala Lumpur
bld_64604	Ujana Harmonis Resort Apartment, Gombak, Selangor
bld_66204	South City Condominium (Perdana Selatan), Seri Kembangan, Selangor
bld_63291	Astana Alam Apartment 3, Bandar Puncak Alam, Selangor
bld_61043	Casa Melati, Gombak, Selangor
bld_62092	Pangsapuri Danau Bayu, Sungai Buloh, Selangor
bld_64938	Idaman Iris, Sungai Ara, Penang
bld_61956	Dah Yeh Court, Kota Kinabalu, Sabah
bld_63634	Tasik Mewah, Seremban, Negeri Sembilan
bld_65035	CentroView, Butterworth, Penang
bld_62169	Seri Titiwangsa Condominium, Titiwangsa, Kuala Lumpur
bld_60630	Megaria Tulip, Seri Kembangan, Selangor
bld_64625	The Louvre @ Country Heights, Kajang, Selangor
bld_63646	Pangsapuri Anggerik, Shah Alam, Selangor
bld_60610	Sinar Bukit Dumbar, Jelutong, Penang
bld_61236	Halaman Damai, Jelutong, Penang
bld_62528	Pangsapuri Lestari, Cheras, Kuala Lumpur
bld_65751	Segar View Condominium, Cheras, Kuala Lumpur
bld_65916	Sri Jati, Bukit Bintang, Kuala Lumpur
bld_64999	Sri Suajaya Condominium, Sentul, Kuala Lumpur
bld_64661	Casa Kiara, Mont Kiara, Kuala Lumpur
bld_61246	The Vistana, Titiwangsa, Kuala Lumpur
bld_62012	Villa Aman, Ampang, Kuala Lumpur
bld_60522	Avenue D'vogue, Petaling Jaya, Selangor
bld_63630	Gurney Palace, Georgetown, Penang
bld_65804	Prima Saujana, Kepong, Selangor
bld_65658	Tropika Apartment, Pandamaran, Selangor
bld_62365	Bandar Baru Permas Jaya, Permas Jaya, Johor
bld_64531	Casa Desa, Taman Desa, Kuala Lumpur
bld_61829	Gardens Ville, Sungai Ara, Penang
bld_63418	Casa Residency, Bukit Bintang, Kuala Lumpur
bld_62807	Da Men, Subang Jaya, Selangor
bld_63621	Seri Mutiara Apartment, Masai, Johor
bld_65406	Temasya 8, Glenmarie, Selangor
bld_61512	Bukit Segambut Apartment, Segambut, Kuala Lumpur
bld_65861	Cheras Perdana Apartment Block A, B, C, Cheras, Selangor
bld_66336	Casa Suria, Cheras, Selangor
bld_62231	Damansara Foresta, Bandar Sri Damansara, Selangor
bld_65644	Wedgewood Residences, Mont Kiara, Kuala Lumpur
bld_63333	Sri Bukit Persekutuan, Bangsar, Kuala Lumpur
bld_61055	Seri Duta I, Bukit Tunku (Kenny Hills), Kuala Lumpur
bld_63669	Bennington Residences @ SkyArena, Setapak, Kuala Lumpur
bld_60728	Peninsular, Kuantan, Pahang
bld_61567	Jalan Alor, KL City, Kuala Lumpur
bld_63065	Matang Jaya, Kuching, Sarawak
bld_62671	Crown Regency, KLCC, Kuala Lumpur
bld_63717	Pearl, Taiping, Perak
bld_61866	Anggerik, Klang, Selangor
bld_64742	Jalan Tengah, Bayan Baru, Penang
bld_66239	Hilir Kota, Melaka City, Melaka
bld_63472	Wisma Indah, Ayer Itam, Penang
bld_63092	Palma Laguna, Perai, Penang
bld_62101	Kepayang Oasis, Ipoh, Perak
bld_64795	Desa Ukay, Ulu Klang, Selangor
bld_63228	Akasia, Klang, Selangor
bld_65605	PPR Seri Semarak, Setapak, Kuala Lumpur
bld_64607	Putra Damai, Putrajaya, Putrajaya
bld_62559	Merdeka Villa, Ampang, Selangor
bld_65184	Taman Han Chiang, Jelutong, Penang
bld_64894	EkoCheras, Cheras, Kuala Lumpur
bld_62709	Taman Muhibah, Batu Maung, Penang
bld_63677	Mak Mandin, Butterworth, Penang
bld_62763	Taman Bukit Mewah, Tampoi, Johor
bld_62513	Greenhill Resort, Tanah Rata, Pahang
bld_61802	Taman Alam Indah, Shah Alam, Selangor
bld_65105	Cheras Business Centre, Cheras, Kuala Lumpur
bld_63107	Sri Ampang Mas, Ampang, Selangor
bld_60445	Radiant Court, Kota Kinabalu, Sabah
bld_65212	Desa Permai Indah Flat, Sungai Dua, Penang
bld_61169	Vistaria Residensi, Cheras, Kuala Lumpur
bld_65939	Flat Taman Melati, Setapak, Kuala Lumpur
bld_63470	Opus KL, KLCC, Kuala Lumpur
bld_63593	D'Aman Residence, Ipoh, Perak
bld_66080	Imperial Grande, Sungai Ara, Penang
bld_64800	Pasir Permai, Ujong Pasir, Melaka
bld_61196	Taman Muhibbah, Seri Kembangan, Selangor
bld_62853	Tropicana Miyu, Petaling Jaya, Selangor
bld_64933	Concordia Court, Gurney, Penang
bld_66097	KM1 West, Bukit Jalil, Kuala Lumpur
bld_62147	Seri Pristana, Saujana Utama, Selangor
bld_64163	Megan Setapak, Setapak, Kuala Lumpur
bld_61580	The Stone, Ayer Itam, Penang
bld_61001	The Rise Collection 1, Georgetown, Penang
bld_61464	Ukay Club Villas, Ulu Klang, Selangor
bld_63694	Tembikai Court, Seri Kembangan, Selangor
bld_64499	Atwater, Petaling Jaya, Selangor
bld_60840	Sri Desa Entrepreneur Park, Kuchai Lama, Kuala Lumpur
bld_61574	Desa U-Thant, Ampang, Kuala Lumpur
bld_65175	Residensi Alami, Shah Alam, Selangor
bld_65610	Casa Utopia, Butterworth, Penang
bld_64902	PKNS Flat Seksyen 6, Shah Alam, Selangor
bld_65130	Taman Sungai Besi, Salak Selatan, Kuala Lumpur
bld_63521	DK Impian, Sungai Buloh, Selangor
bld_61962	Green Suria Apartment, Cheras, Selangor
bld_63231	Golden Straits Villas, Port Dickson, Negeri Sembilan
bld_63624	Bukit Gambang Resort City, Kuantan, Pahang
bld_63817	Palma, Rawang, Selangor
bld_61272	Molek Regency, Johor Bahru, Johor
